DATETIME,TANGARA_DD66,TANGARA_25CE,TANGARA_260A,TANGARA_4B1A,TANGARA_65F2,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_1EE6,TANGARA_2492,TANGARA_2B42,TANGARA_2E9A,TANGARA_2FF6,TANGARA_F212,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-11T12:28:00-05:00,11.0,22.0,54.0,,51.0,17.0,13.0,17.0,28.0,24.0,,27.0,20.0,41.0,28.0,15.0,11.0,20.0
2023-05-11T12:28:30-05:00,11.0,23.0,52.0,,56.0,16.0,13.0,18.0,26.0,24.0,,26.0,21.0,45.0,28.0,13.0,13.0,21.0
2023-05-11T12:29:00-05:00,11.0,25.0,52.0,,54.0,17.0,14.0,16.0,26.0,24.0,,25.0,21.0,45.0,28.0,14.0,14.0,21.0
2023-05-11T12:29:30-05:00,11.0,25.0,51.0,49.0,56.0,15.0,14.0,17.0,27.0,24.0,,23.0,21.0,45.0,29.0,16.0,14.0,20.0
2023-05-11T12:30:00-05:00,11.0,24.0,50.0,50.0,56.0,16.0,14.0,17.0,27.0,24.0,,25.0,20.0,46.0,29.0,12.0,12.0,20.0
2023-05-11T12:30:30-05:00,11.0,26.0,50.0,53.0,56.0,17.0,14.0,18.0,27.0,25.0,,23.0,20.0,43.0,27.0,12.0,12.0,19.0
2023-05-11T12:31:00-05:00,11.0,24.0,51.0,50.0,53.0,16.0,14.0,18.0,28.0,25.0,,25.0,21.0,44.0,26.0,16.0,11.0,20.0
2023-05-11T12:31:30-05:00,11.0,24.0,50.0,47.0,51.0,16.0,14.0,18.0,30.0,24.0,,24.0,21.0,44.0,27.0,16.0,,19.0
2023-05-11T12:32:00-05:00,11.0,23.0,50.0,51.0,51.0,17.0,14.0,18.0,29.0,23.0,,23.0,20.0,40.0,27.0,17.0,12.0,20.0
2023-05-11T12:32:30-05:00,11.0,24.0,47.0,48.0,51.0,18.0,14.0,18.0,30.0,25.0,,24.0,20.0,42.0,26.0,18.0,11.0,19.0
2023-05-11T12:33:00-05:00,11.0,24.0,49.0,47.0,51.0,16.0,13.0,17.0,29.0,25.0,,24.0,20.0,40.0,25.0,12.0,11.0,19.0
2023-05-11T12:33:30-05:00,11.0,25.0,49.0,49.0,49.0,16.0,13.0,18.0,27.0,25.0,,25.0,20.0,42.0,24.0,14.0,13.0,21.0
2023-05-11T12:34:00-05:00,11.0,24.0,46.0,49.0,48.0,17.0,15.0,17.0,28.0,23.0,,23.0,21.0,41.0,25.0,14.0,12.0,19.0
2023-05-11T12:34:30-05:00,11.0,23.0,50.0,45.0,49.0,17.0,14.0,18.0,31.0,25.0,,23.0,20.0,41.0,25.0,13.0,13.0,17.0
2023-05-11T12:35:00-05:00,11.0,23.0,48.0,44.0,50.0,17.0,16.0,17.0,28.0,25.0,,23.0,20.0,41.0,24.0,12.0,13.0,19.0
2023-05-11T12:35:30-05:00,11.0,23.0,47.0,45.0,51.0,18.0,16.0,17.0,27.0,23.0,,22.0,20.0,40.0,25.0,13.0,14.0,18.0
2023-05-11T12:36:00-05:00,11.0,23.0,45.0,47.0,51.0,19.0,14.0,16.0,27.0,23.0,,24.0,21.0,41.0,24.0,14.0,13.0,17.0
2023-05-11T12:36:30-05:00,11.0,24.0,44.0,45.0,48.0,19.0,,16.0,27.0,23.0,,23.0,20.0,38.0,25.0,14.0,13.0,18.0
2023-05-11T12:37:00-05:00,11.0,22.0,45.0,44.0,46.0,19.0,14.0,17.0,28.0,24.0,,22.0,20.0,38.0,26.0,13.0,13.0,19.0
2023-05-11T12:37:30-05:00,11.0,23.0,44.0,44.0,48.0,19.0,14.0,17.0,27.0,25.0,,23.0,20.0,39.0,26.0,15.0,13.0,19.0
2023-05-11T12:38:00-05:00,11.0,24.0,44.0,43.0,47.0,16.0,14.0,16.0,28.0,24.0,,22.0,20.0,38.0,24.0,17.0,12.0,20.0
2023-05-11T12:38:30-05:00,11.0,23.0,45.0,44.0,47.0,18.0,17.0,16.0,26.0,24.0,,22.0,19.0,38.0,24.0,13.0,13.0,20.0
2023-05-11T12:39:00-05:00,11.0,22.0,46.0,45.0,48.0,17.0,16.0,16.0,27.0,24.0,,22.0,20.0,37.0,24.0,14.0,15.0,20.0
2023-05-11T12:39:30-05:00,11.0,22.0,45.0,44.0,49.0,18.0,16.0,16.0,27.0,24.0,,21.0,20.0,37.0,25.0,13.0,14.0,19.0
2023-05-11T12:40:30-05:00,11.0,23.0,46.0,43.0,49.0,20.0,15.0,17.0,28.0,23.0,,22.0,20.0,37.0,26.0,15.0,16.0,19.0
2023-05-11T12:41:00-05:00,11.0,23.0,45.0,44.0,48.0,20.0,15.0,17.0,28.0,23.0,,19.0,20.0,36.0,26.0,13.0,14.0,19.0
2023-05-11T12:41:30-05:00,11.0,22.0,44.0,44.0,50.0,18.0,15.0,17.0,27.0,22.0,,19.0,20.0,38.0,25.0,15.0,14.0,20.0
2023-05-11T12:42:00-05:00,11.0,22.0,45.0,44.0,50.0,18.0,15.0,17.0,29.0,22.0,,20.0,20.0,38.0,26.0,10.0,12.0,21.0
2023-05-11T12:42:30-05:00,11.0,22.0,47.0,43.0,50.0,19.0,15.0,17.0,26.0,24.0,,22.0,20.0,38.0,28.0,9.0,14.0,19.0
2023-05-11T12:43:00-05:00,11.0,23.0,46.0,42.0,49.0,20.0,16.0,17.0,27.0,22.0,,20.0,21.0,35.0,28.0,12.0,14.0,20.0
2023-05-11T12:43:30-05:00,11.0,22.0,44.0,43.0,47.0,19.0,16.0,19.0,27.0,22.0,,21.0,21.0,37.0,27.0,11.0,14.0,20.0
2023-05-11T12:44:00-05:00,11.0,22.0,42.0,40.0,46.0,18.0,16.0,18.0,27.0,23.0,,22.0,21.0,37.0,26.0,11.0,14.0,20.0
2023-05-11T12:44:30-05:00,11.0,22.0,44.0,43.0,45.0,18.0,17.0,17.0,27.0,23.0,,21.0,20.0,36.0,26.0,11.0,14.0,20.0
2023-05-11T12:45:00-05:00,11.0,22.0,43.0,41.0,44.0,18.0,15.0,17.0,27.0,22.0,,20.0,20.0,34.0,25.0,10.0,15.0,20.0
2023-05-11T12:45:30-05:00,11.0,23.0,42.0,42.0,45.0,20.0,15.0,17.0,28.0,22.0,,19.0,20.0,36.0,26.0,10.0,14.0,20.0
2023-05-11T12:46:00-05:00,11.0,24.0,41.0,40.0,46.0,20.0,15.0,16.0,26.0,22.0,,20.0,19.0,35.0,26.0,10.0,15.0,21.0
2023-05-11T12:46:30-05:00,11.0,23.0,42.0,41.0,45.0,18.0,15.0,17.0,24.0,24.0,,19.0,18.0,36.0,27.0,11.0,13.0,20.0
2023-05-11T12:47:00-05:00,11.0,22.0,40.0,38.0,45.0,18.0,15.0,15.0,27.0,22.0,,20.0,18.0,35.0,26.0,10.0,14.0,19.0
2023-05-11T12:47:30-05:00,11.0,23.0,41.0,38.0,45.0,16.0,15.0,16.0,26.0,22.0,,23.0,19.0,33.0,26.0,11.0,14.0,19.0
2023-05-11T12:48:00-05:00,11.0,23.0,41.0,39.0,43.0,17.0,15.0,17.0,26.0,21.0,,22.0,19.0,30.0,27.0,12.0,14.0,19.0
2023-05-11T12:48:30-05:00,11.0,23.0,40.0,39.0,42.0,17.0,15.0,18.0,28.0,22.0,,20.0,20.0,30.0,26.0,12.0,15.0,19.0
2023-05-11T12:49:00-05:00,11.0,22.0,41.0,42.0,41.0,17.0,15.0,18.0,27.0,22.0,,28.0,20.0,33.0,27.0,10.0,14.0,20.0
2023-05-11T12:49:30-05:00,11.0,23.0,40.0,40.0,41.0,14.0,27.0,18.0,28.0,22.0,,22.0,19.0,33.0,27.0,11.0,16.0,18.0
2023-05-11T12:50:00-05:00,11.0,21.0,40.0,36.0,41.0,14.0,17.0,17.0,28.0,22.0,,23.0,20.0,34.0,27.0,10.0,14.0,18.0
2023-05-11T12:50:30-05:00,11.0,20.0,37.0,37.0,41.0,15.0,15.0,17.0,28.0,22.0,,23.0,18.0,33.0,26.0,11.0,16.0,19.0
2023-05-11T12:51:00-05:00,11.0,21.0,38.0,37.0,38.0,17.0,16.0,17.0,28.0,22.0,,21.0,19.0,34.0,27.0,11.0,17.0,21.0
2023-05-11T12:51:30-05:00,11.0,21.0,37.0,36.0,39.0,17.0,17.0,16.0,28.0,23.0,,21.0,20.0,32.0,26.0,13.0,15.0,20.0
2023-05-11T12:52:00-05:00,11.0,20.0,35.0,36.0,40.0,16.0,16.0,18.0,26.0,22.0,,20.0,20.0,31.0,28.0,14.0,17.0,20.0
2023-05-11T12:52:30-05:00,11.0,21.0,35.0,36.0,38.0,15.0,16.0,19.0,27.0,22.0,,21.0,21.0,32.0,26.0,11.0,13.0,21.0
2023-05-11T12:53:00-05:00,11.0,20.0,36.0,36.0,38.0,16.0,16.0,18.0,28.0,22.0,,20.0,20.0,33.0,27.0,9.0,11.0,21.0
2023-05-11T12:53:30-05:00,11.0,19.0,38.0,39.0,38.0,16.0,14.0,18.0,27.0,21.0,,20.0,20.0,33.0,26.0,10.0,13.0,21.0
2023-05-11T12:54:30-05:00,11.0,21.0,39.0,36.0,41.0,18.0,16.0,18.0,25.0,24.0,,19.0,20.0,31.0,24.0,11.0,11.0,23.0
2023-05-11T12:55:00-05:00,11.0,20.0,38.0,36.0,40.0,18.0,18.0,19.0,25.0,23.0,,20.0,19.0,35.0,24.0,11.0,12.0,23.0
2023-05-11T12:55:30-05:00,11.0,22.0,38.0,37.0,40.0,18.0,15.0,17.0,24.0,23.0,,19.0,19.0,33.0,24.0,9.0,14.0,21.0
2023-05-11T12:56:00-05:00,11.0,21.0,40.0,38.0,41.0,19.0,15.0,18.0,24.0,22.0,,20.0,20.0,33.0,23.0,10.0,13.0,21.0
2023-05-11T12:56:30-05:00,11.0,20.0,39.0,37.0,43.0,18.0,15.0,20.0,23.0,23.0,,21.0,20.0,33.0,24.0,10.0,11.0,19.0
2023-05-11T12:57:00-05:00,11.0,20.0,38.0,35.0,41.0,18.0,26.0,18.0,24.0,22.0,,21.0,21.0,34.0,,13.0,12.0,20.0
2023-05-11T12:57:30-05:00,11.0,21.0,39.0,37.0,42.0,19.0,16.0,17.0,23.0,23.0,,20.0,20.0,32.0,24.0,10.0,13.0,20.0
2023-05-11T12:58:00-05:00,11.0,21.0,38.0,37.0,42.0,20.0,15.0,19.0,23.0,22.0,,19.0,20.0,32.0,24.0,10.0,13.0,20.0
2023-05-11T12:58:30-05:00,11.0,21.0,37.0,36.0,43.0,20.0,14.0,18.0,23.0,21.0,,21.0,21.0,33.0,23.0,10.0,13.0,20.0
2023-05-11T12:59:00-05:00,11.0,21.0,37.0,36.0,42.0,,,,24.0,,,,22.0,32.0,23.0,,13.0,
2023-05-11T12:59:30-05:00,11.0,22.0,38.0,36.0,39.0,,,,23.0,,,,22.0,32.0,22.0,,14.0,
2023-05-11T13:00:00-05:00,11.0,21.0,37.0,36.0,41.0,,,,25.0,,,,21.0,31.0,22.0,,14.0,
2023-05-11T13:00:30-05:00,11.0,22.0,38.0,35.0,41.0,13.0,239.0,23.0,24.0,24.0,,25.0,19.0,32.0,23.0,0.0,13.0,15.0
2023-05-11T13:01:00-05:00,11.0,22.0,39.0,35.0,39.0,19.0,274.0,17.0,24.0,23.0,,22.0,20.0,30.0,23.0,9.0,13.0,18.0
2023-05-11T13:01:30-05:00,11.0,22.0,37.0,35.0,39.0,21.0,36.0,20.0,25.0,23.0,,22.0,20.0,32.0,23.0,10.0,13.0,20.0
2023-05-11T13:02:00-05:00,11.0,22.0,36.0,36.0,39.0,19.0,37.0,19.0,25.0,23.0,,20.0,20.0,30.0,23.0,10.0,12.0,20.0
2023-05-11T13:02:30-05:00,11.0,22.0,37.0,34.0,39.0,20.0,15.0,19.0,24.0,23.0,,20.0,18.0,32.0,22.0,9.0,13.0,21.0
2023-05-11T13:03:00-05:00,11.0,29.0,37.0,33.0,37.0,20.0,16.0,19.0,24.0,25.0,,20.0,19.0,31.0,22.0,11.0,12.0,19.0
2023-05-11T13:03:30-05:00,11.0,23.0,35.0,33.0,37.0,20.0,14.0,22.0,25.0,24.0,,20.0,20.0,30.0,23.0,10.0,13.0,20.0
2023-05-11T13:04:00-05:00,11.0,20.0,35.0,33.0,37.0,20.0,14.0,18.0,24.0,23.0,,20.0,21.0,30.0,23.0,10.0,12.0,18.0
2023-05-11T13:04:30-05:00,11.0,20.0,34.0,33.0,38.0,20.0,14.0,18.0,26.0,22.0,,20.0,21.0,30.0,23.0,12.0,13.0,18.0
2023-05-11T13:05:00-05:00,11.0,20.0,33.0,33.0,37.0,19.0,14.0,19.0,24.0,23.0,,19.0,20.0,31.0,23.0,11.0,11.0,19.0
2023-05-11T13:05:30-05:00,11.0,21.0,36.0,34.0,40.0,19.0,14.0,19.0,25.0,22.0,,19.0,20.0,31.0,23.0,13.0,13.0,20.0
2023-05-11T13:06:00-05:00,11.0,21.0,34.0,31.0,40.0,20.0,16.0,19.0,26.0,23.0,,20.0,,29.0,22.0,12.0,13.0,21.0
2023-05-11T13:06:30-05:00,11.0,21.0,38.0,32.0,39.0,21.0,19.0,19.0,25.0,23.0,,20.0,20.0,28.0,24.0,14.0,13.0,22.0
2023-05-11T13:07:30-05:00,11.0,20.0,36.0,34.0,37.0,21.0,26.0,18.0,23.0,22.0,,19.0,20.0,31.0,24.0,13.0,12.0,21.0
2023-05-11T13:08:00-05:00,11.0,20.0,35.0,31.0,37.0,19.0,16.0,20.0,25.0,22.0,,19.0,19.0,29.0,23.0,9.0,11.0,21.0
2023-05-11T13:08:30-05:00,11.0,19.0,34.0,31.0,37.0,19.0,14.0,20.0,25.0,22.0,,19.0,20.0,30.0,23.0,12.0,11.0,19.0
2023-05-11T13:09:00-05:00,11.0,19.0,36.0,30.0,37.0,21.0,14.0,20.0,25.0,22.0,,19.0,20.0,29.0,23.0,12.0,11.0,19.0
2023-05-11T13:09:30-05:00,11.0,19.0,36.0,30.0,38.0,20.0,15.0,20.0,26.0,21.0,,19.0,20.0,30.0,23.0,11.0,10.0,19.0
2023-05-11T13:10:00-05:00,11.0,19.0,36.0,33.0,39.0,18.0,123.0,19.0,26.0,21.0,,20.0,20.0,28.0,21.0,11.0,12.0,18.0
2023-05-11T13:10:30-05:00,11.0,19.0,35.0,32.0,39.0,20.0,16.0,19.0,25.0,20.0,,20.0,21.0,29.0,23.0,10.0,11.0,19.0
2023-05-11T13:11:00-05:00,11.0,18.0,35.0,33.0,38.0,19.0,118.0,19.0,24.0,21.0,,20.0,20.0,29.0,23.0,12.0,11.0,18.0
2023-05-11T13:11:30-05:00,11.0,21.0,36.0,33.0,38.0,21.0,34.0,18.0,25.0,22.0,,19.0,20.0,29.0,24.0,11.0,11.0,18.0
2023-05-11T13:12:00-05:00,11.0,20.0,35.0,32.0,37.0,21.0,14.0,18.0,26.0,22.0,,20.0,20.0,27.0,23.0,11.0,13.0,19.0
2023-05-11T13:12:30-05:00,11.0,20.0,36.0,33.0,37.0,20.0,15.0,19.0,25.0,21.0,,20.0,21.0,29.0,24.0,11.0,12.0,18.0
2023-05-11T13:13:00-05:00,11.0,20.0,35.0,33.0,39.0,23.0,16.0,18.0,24.0,22.0,,21.0,20.0,30.0,23.0,11.0,12.0,19.0
2023-05-11T13:13:30-05:00,11.0,20.0,37.0,33.0,37.0,25.0,16.0,18.0,25.0,20.0,,21.0,22.0,28.0,23.0,12.0,11.0,19.0
2023-05-11T13:14:00-05:00,11.0,20.0,36.0,32.0,38.0,22.0,15.0,20.0,25.0,21.0,,20.0,21.0,28.0,24.0,8.0,11.0,18.0
2023-05-11T13:14:30-05:00,11.0,21.0,35.0,32.0,37.0,22.0,14.0,20.0,26.0,21.0,25.0,20.0,21.0,30.0,23.0,13.0,12.0,19.0
2023-05-11T13:15:00-05:00,11.0,22.0,34.0,35.0,36.0,25.0,15.0,20.0,25.0,20.0,25.0,20.0,19.0,30.0,23.0,11.0,12.0,20.0
2023-05-11T13:15:30-05:00,11.0,21.0,33.0,31.0,36.0,24.0,14.0,21.0,25.0,19.0,25.0,20.0,19.0,29.0,22.0,11.0,13.0,18.0
2023-05-11T13:16:00-05:00,11.0,21.0,35.0,31.0,35.0,23.0,14.0,18.0,25.0,21.0,,20.0,20.0,29.0,21.0,11.0,11.0,19.0
2023-05-11T13:16:30-05:00,11.0,20.0,33.0,29.0,35.0,21.0,14.0,19.0,25.0,22.0,,22.0,19.0,27.0,23.0,12.0,11.0,20.0
2023-05-11T13:17:00-05:00,11.0,21.0,35.0,30.0,37.0,21.0,218.0,18.0,25.0,21.0,,21.0,20.0,27.0,23.0,12.0,11.0,19.0
2023-05-11T13:17:30-05:00,11.0,20.0,33.0,31.0,37.0,19.0,17.0,19.0,26.0,22.0,,22.0,20.0,27.0,21.0,15.0,10.0,18.0
2023-05-11T13:18:00-05:00,11.0,19.0,32.0,30.0,35.0,20.0,16.0,20.0,26.0,22.0,,21.0,21.0,27.0,20.0,10.0,11.0,18.0
2023-05-11T13:18:30-05:00,11.0,21.0,32.0,30.0,35.0,20.0,15.0,19.0,26.0,22.0,,21.0,21.0,27.0,22.0,12.0,12.0,19.0
2023-05-11T13:19:00-05:00,11.0,21.0,34.0,30.0,35.0,20.0,15.0,19.0,25.0,21.0,,22.0,22.0,28.0,23.0,10.0,13.0,19.0
2023-05-11T13:19:30-05:00,11.0,21.0,35.0,31.0,36.0,19.0,15.0,19.0,25.0,20.0,,21.0,21.0,29.0,21.0,9.0,11.0,19.0
2023-05-11T13:20:30-05:00,11.0,20.0,33.0,33.0,36.0,19.0,13.0,20.0,24.0,20.0,,21.0,20.0,27.0,19.0,11.0,11.0,19.0
2023-05-11T13:21:00-05:00,11.0,20.0,33.0,31.0,36.0,22.0,14.0,19.0,24.0,19.0,,20.0,19.0,27.0,19.0,12.0,11.0,19.0
2023-05-11T13:21:30-05:00,11.0,19.0,33.0,29.0,34.0,23.0,14.0,19.0,24.0,21.0,,20.0,20.0,27.0,20.0,9.0,11.0,20.0
2023-05-11T13:22:00-05:00,11.0,18.0,32.0,29.0,34.0,23.0,13.0,20.0,24.0,20.0,,20.0,20.0,26.0,21.0,14.0,,19.0
2023-05-11T13:22:30-05:00,11.0,18.0,33.0,29.0,33.0,18.0,14.0,18.0,26.0,20.0,,20.0,21.0,25.0,19.0,11.0,10.0,20.0
2023-05-11T13:23:00-05:00,11.0,18.0,31.0,31.0,33.0,20.0,15.0,19.0,23.0,20.0,,20.0,19.0,27.0,19.0,13.0,10.0,19.0
2023-05-11T13:23:30-05:00,11.0,19.0,32.0,29.0,34.0,19.0,14.0,18.0,24.0,21.0,,21.0,19.0,25.0,19.0,10.0,11.0,20.0
2023-05-11T13:24:00-05:00,11.0,18.0,31.0,30.0,32.0,19.0,14.0,19.0,24.0,19.0,,20.0,20.0,26.0,20.0,13.0,12.0,21.0
2023-05-11T13:24:30-05:00,11.0,18.0,32.0,29.0,35.0,19.0,14.0,17.0,25.0,20.0,,21.0,20.0,26.0,21.0,13.0,11.0,20.0
2023-05-11T13:25:00-05:00,11.0,20.0,32.0,28.0,33.0,19.0,15.0,18.0,24.0,20.0,,21.0,21.0,27.0,19.0,12.0,11.0,19.0
2023-05-11T13:25:30-05:00,11.0,20.0,31.0,28.0,35.0,20.0,14.0,19.0,24.0,21.0,,21.0,20.0,27.0,20.0,10.0,12.0,19.0
2023-05-11T13:26:00-05:00,11.0,19.0,32.0,29.0,32.0,19.0,14.0,19.0,24.0,20.0,,22.0,19.0,26.0,20.0,11.0,10.0,18.0
2023-05-11T13:26:30-05:00,11.0,19.0,32.0,27.0,32.0,19.0,13.0,19.0,25.0,22.0,,22.0,20.0,26.0,19.0,12.0,12.0,18.0
2023-05-11T13:27:00-05:00,11.0,19.0,32.0,27.0,31.0,19.0,,19.0,25.0,20.0,,22.0,20.0,26.0,18.0,13.0,10.0,19.0
2023-05-11T13:27:30-05:00,11.0,19.0,30.0,26.0,31.0,19.0,13.0,18.0,26.0,19.0,,20.0,19.0,25.0,18.0,15.0,10.0,20.0
2023-05-11T13:28:00-05:00,11.0,19.0,33.0,28.0,31.0,18.0,14.0,18.0,23.0,18.0,,21.0,19.0,25.0,18.0,13.0,11.0,19.0
2023-05-11T13:28:30-05:00,11.0,25.0,32.0,27.0,32.0,18.0,14.0,18.0,22.0,20.0,,21.0,19.0,26.0,18.0,10.0,11.0,20.0
2023-05-11T13:29:00-05:00,11.0,21.0,31.0,27.0,32.0,19.0,14.0,19.0,24.0,21.0,,20.0,20.0,26.0,18.0,10.0,10.0,20.0
2023-05-11T13:29:30-05:00,11.0,19.0,31.0,28.0,33.0,19.0,14.0,19.0,24.0,21.0,,21.0,19.0,25.0,19.0,12.0,11.0,19.0
2023-05-11T13:30:00-05:00,11.0,20.0,31.0,27.0,34.0,20.0,13.0,18.0,24.0,22.0,,20.0,20.0,24.0,19.0,12.0,11.0,18.0
