DATETIME,TANGARA_25CE,TANGARA_D89A,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_2492,TANGARA_2822,TANGARA_2E9A,TANGARA_307A,TANGARA_333E,TANGARA_3782,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-22T00:00:00-05:00,99.61,,,,,,70.44,,74.53,,76.52,,73.66,
2023-05-22T00:00:30-05:00,99.61,,73.34,76.61,79.76,62.33,70.36,65.66,74.88,,76.77,99.9,73.57,78.87
2023-05-22T00:01:00-05:00,99.61,,73.57,76.79,78.88,62.41,70.52,65.75,74.84,,76.57,99.9,73.64,78.61
2023-05-22T00:01:30-05:00,99.61,75.41,73.4,77.28,80.04,62.35,70.68,65.65,74.7,,76.39,99.9,73.67,79.01
2023-05-22T00:02:00-05:00,99.61,76.09,73.61,77.28,80.35,62.47,70.61,65.8,74.76,,76.54,99.9,73.67,79.01
2023-05-22T00:02:30-05:00,99.61,75.41,73.87,76.76,80.6,62.4,70.69,65.84,74.65,,76.45,99.9,73.85,79.12
2023-05-22T00:03:00-05:00,99.61,,73.94,76.86,79.54,62.46,70.4,66.02,74.75,,76.53,99.9,73.82,78.65
2023-05-22T00:03:30-05:00,99.61,,74.02,77.16,79.37,62.52,70.49,65.87,74.81,,76.6,99.9,73.86,78.39
2023-05-22T00:04:00-05:00,99.61,,73.94,77.33,79.71,62.6,70.57,65.83,74.96,,76.52,99.9,73.89,78.41
2023-05-22T00:04:30-05:00,99.61,,73.87,76.84,80.17,62.66,70.63,65.87,74.9,,76.61,99.9,74.05,78.47
2023-05-22T00:05:00-05:00,99.61,,73.76,77.02,80.17,62.68,70.63,65.9,74.9,,76.57,99.9,74.24,78.42
2023-05-22T00:05:30-05:00,99.61,,73.68,77.19,80.2,62.81,70.6,66.02,75.08,,76.52,99.9,74.38,78.18
2023-05-22T00:06:00-05:00,99.61,,73.94,77.25,79.25,62.67,70.51,66.28,75.58,,76.53,99.9,74.51,78.03
2023-05-22T00:06:30-05:00,99.61,,74.03,76.93,79.82,62.69,70.76,66.32,75.81,,76.28,99.9,74.51,78.25
2023-05-22T00:07:00-05:00,99.61,,74.08,76.91,79.28,62.88,70.54,65.98,75.45,,76.13,99.9,74.72,78.43
2023-05-22T00:07:30-05:00,99.61,,74.11,76.75,79.23,62.75,70.67,66.35,75.39,,76.01,99.9,75.01,78.42
2023-05-22T00:08:00-05:00,99.61,,74.0,76.58,79.71,62.71,70.72,66.28,75.49,,75.97,99.9,74.99,77.72
2023-05-22T00:08:30-05:00,99.61,,73.98,77.14,79.89,62.79,70.62,66.34,75.19,,75.78,99.9,75.01,77.4
2023-05-22T00:09:00-05:00,99.61,,74.11,77.23,79.52,62.8,70.84,66.02,75.12,,75.69,99.9,74.93,77.31
2023-05-22T00:09:30-05:00,99.61,,74.09,77.19,78.98,62.61,70.91,65.92,75.13,,75.56,99.9,74.6,77.46
2023-05-22T00:10:00-05:00,99.61,,74.15,76.87,79.27,62.62,70.97,65.94,75.13,,75.45,99.9,74.33,77.47
2023-05-22T00:10:30-05:00,99.61,,74.09,76.62,80.16,62.55,70.93,66.01,75.04,,75.38,99.9,74.15,77.42
2023-05-22T00:11:00-05:00,99.61,,74.21,77.3,80.63,62.55,70.97,66.19,75.08,,75.27,99.9,74.15,77.48
2023-05-22T00:11:30-05:00,99.61,,74.56,77.06,80.17,62.54,71.09,66.2,75.07,,75.17,99.9,74.04,77.73
2023-05-22T00:12:00-05:00,99.61,,74.48,77.0,80.11,62.55,71.13,65.98,74.99,,75.03,99.9,74.0,77.45
2023-05-22T00:12:30-05:00,99.61,,74.4,77.05,80.1,62.67,71.19,65.97,74.87,,74.94,99.9,73.94,77.68
2023-05-22T00:13:00-05:00,99.61,,74.52,77.43,80.26,62.99,71.04,66.25,74.92,,74.74,99.9,73.92,77.04
2023-05-22T00:13:30-05:00,99.61,,74.62,76.9,80.31,62.97,71.35,66.2,75.02,,74.65,99.9,74.06,77.19
2023-05-22T00:14:00-05:00,99.61,,74.57,77.41,80.1,62.91,71.34,66.33,74.97,,74.56,99.9,73.81,77.23
2023-05-22T00:14:30-05:00,99.61,,74.61,77.52,80.07,62.67,71.31,66.09,75.14,,74.39,99.9,73.68,77.17
2023-05-22T00:15:00-05:00,99.61,,74.68,76.84,80.21,62.64,71.14,66.11,75.05,,74.33,99.9,73.53,76.18
2023-05-22T00:15:30-05:00,99.61,,74.74,77.23,80.07,62.63,71.36,66.07,74.94,,74.27,99.9,73.48,76.4
2023-05-22T00:16:00-05:00,99.61,,74.79,76.8,80.21,62.77,71.3,65.85,74.95,,74.07,99.9,73.48,76.27
2023-05-22T00:16:30-05:00,99.61,,74.96,77.33,80.05,62.68,71.14,66.12,75.24,,74.06,99.9,73.66,76.5
2023-05-22T00:17:00-05:00,99.61,,75.25,77.63,79.8,63.12,71.24,66.11,75.28,,73.96,99.9,73.64,76.9
2023-05-22T00:17:30-05:00,99.61,,75.41,77.27,80.23,63.13,71.31,66.12,75.47,,73.85,99.9,73.63,77.06
2023-05-22T00:18:00-05:00,99.61,,75.4,77.34,80.0,62.77,71.31,66.13,75.39,,73.87,99.9,73.77,77.42
2023-05-22T00:18:30-05:00,99.61,,75.41,76.87,80.25,62.8,71.32,66.04,75.42,,73.78,99.9,73.86,76.47
2023-05-22T00:19:00-05:00,99.61,,75.44,77.08,79.94,62.83,71.38,65.99,75.44,,73.68,99.9,73.84,76.33
2023-05-22T00:19:30-05:00,99.61,,75.5,76.65,79.93,62.74,71.49,65.99,75.42,,73.5,99.9,73.94,77.43
2023-05-22T00:20:00-05:00,99.61,,75.52,76.47,79.82,62.68,71.69,66.01,75.32,,73.65,99.9,73.96,77.47
2023-05-22T00:20:30-05:00,99.61,,75.51,76.46,80.14,62.72,71.85,66.26,75.29,,73.61,99.9,73.96,77.33
2023-05-22T00:21:00-05:00,99.61,,75.25,76.96,79.88,62.61,71.74,66.09,75.29,,73.44,99.9,73.94,77.42
2023-05-22T00:21:30-05:00,99.61,,75.15,76.62,79.34,62.52,71.71,65.9,75.24,,73.26,99.9,73.79,77.48
2023-05-22T00:22:00-05:00,99.61,,74.93,76.52,79.42,62.44,71.74,66.15,75.45,,73.24,99.9,73.8,75.83
2023-05-22T00:22:30-05:00,99.61,,74.77,76.41,79.65,62.37,71.85,65.93,75.72,,73.11,99.9,73.65,75.92
2023-05-22T00:23:00-05:00,99.61,,74.6,76.3,79.64,62.35,71.89,65.79,75.5,,72.95,99.9,73.53,76.37
2023-05-22T00:23:30-05:00,99.61,,74.56,76.3,79.38,62.34,72.05,65.82,76.14,,72.89,99.9,73.5,76.69
2023-05-22T00:24:00-05:00,99.61,,74.62,76.44,79.31,62.28,71.86,66.0,75.8,,72.78,99.9,73.39,76.43
2023-05-22T00:24:30-05:00,99.61,,74.78,76.64,79.07,62.2,71.94,65.88,75.63,,72.68,99.9,73.27,76.12
2023-05-22T00:25:00-05:00,99.61,,74.87,76.86,79.57,62.46,71.97,66.23,75.44,,72.63,99.9,73.27,76.38
2023-05-22T00:25:30-05:00,99.61,,74.94,76.32,79.52,62.39,72.54,66.09,75.41,,72.62,99.9,73.29,76.8
2023-05-22T00:26:00-05:00,99.61,,74.88,76.64,79.11,62.27,72.57,65.97,75.77,,72.48,99.9,73.34,
2023-05-22T00:26:30-05:00,99.61,,74.85,76.77,79.81,62.24,72.49,66.38,75.5,,72.3,99.9,73.38,76.8
2023-05-22T00:27:00-05:00,99.61,,74.78,77.17,79.02,62.3,72.36,66.07,75.41,,72.31,99.9,73.12,75.52
2023-05-22T00:27:30-05:00,99.61,,74.83,76.7,78.67,62.35,72.85,66.13,75.2,,72.17,99.9,72.99,75.78
2023-05-22T00:28:00-05:00,99.61,,74.94,76.58,79.55,62.32,72.78,66.0,75.01,,72.18,99.9,72.9,75.79
2023-05-22T00:28:30-05:00,99.61,,75.07,76.6,79.5,62.24,72.99,65.98,75.05,,72.09,99.9,72.81,75.83
2023-05-22T00:29:00-05:00,99.61,,75.15,76.62,79.05,62.19,73.38,66.0,75.65,,72.03,99.9,72.82,75.8
2023-05-22T00:29:30-05:00,99.61,,75.21,76.65,79.29,62.24,73.33,66.27,75.16,,71.9,99.9,72.82,75.84
2023-05-22T00:30:00-05:00,99.61,,75.29,76.46,79.1,62.15,73.49,66.23,75.16,,71.89,99.9,72.86,76.13
2023-05-22T00:30:30-05:00,99.61,,75.39,76.26,79.39,62.2,73.66,66.28,76.29,,71.86,99.9,73.04,76.18
2023-05-22T00:31:00-05:00,99.61,,75.38,76.23,79.44,62.23,73.7,66.04,75.4,,71.8,99.9,73.24,76.35
2023-05-22T00:31:30-05:00,99.61,,75.49,76.16,78.61,62.4,73.58,66.22,76.16,,71.79,99.9,73.25,76.76
2023-05-22T00:32:00-05:00,99.61,,75.49,76.31,79.35,62.4,73.32,66.27,75.94,,71.81,99.9,73.19,76.98
2023-05-22T00:32:30-05:00,99.61,,75.48,76.06,79.45,62.62,73.46,66.25,75.82,,71.75,99.9,73.38,77.05
2023-05-22T00:33:00-05:00,99.61,,75.45,76.09,79.31,62.51,73.46,66.43,76.1,,71.84,99.9,73.59,77.12
2023-05-22T00:33:30-05:00,99.61,,75.47,76.2,79.4,62.46,74.0,66.14,75.63,,71.78,99.9,73.63,77.29
2023-05-22T00:34:00-05:00,99.61,,75.52,76.02,79.06,62.42,73.51,66.14,75.73,,71.68,99.9,73.63,76.93
2023-05-22T00:34:30-05:00,99.61,,75.58,76.02,79.0,62.28,73.77,66.05,75.7,,71.74,99.9,73.55,77.08
2023-05-22T00:35:00-05:00,99.61,,75.6,76.12,78.61,62.51,73.29,66.04,75.77,,71.7,99.9,73.47,78.04
2023-05-22T00:35:30-05:00,99.61,,75.62,76.0,78.47,62.51,73.73,66.1,75.82,,71.88,99.9,73.43,77.3
2023-05-22T00:36:00-05:00,99.61,,75.71,75.62,78.86,62.3,73.78,66.41,75.93,,72.01,99.9,73.34,77.79
2023-05-22T00:36:30-05:00,99.61,,75.52,75.6,78.72,62.22,74.03,66.35,75.87,,72.13,99.9,73.35,78.14
2023-05-22T00:37:00-05:00,99.61,,75.45,76.07,78.7,62.66,74.39,66.15,75.73,,72.23,99.9,73.49,77.87
2023-05-22T00:37:30-05:00,99.61,,75.4,76.13,78.57,62.43,74.63,66.12,75.68,,72.48,99.9,73.58,78.0
2023-05-22T00:38:00-05:00,99.61,,75.35,75.97,78.47,62.53,74.47,66.22,75.79,,72.54,99.9,73.47,78.27
2023-05-22T00:38:30-05:00,99.61,,75.27,76.19,77.96,62.82,74.29,66.15,75.99,,72.66,99.9,73.47,77.82
2023-05-22T00:39:00-05:00,99.61,,74.98,76.11,77.38,62.69,74.61,66.1,75.65,,72.68,99.9,73.47,
2023-05-22T00:39:30-05:00,99.61,,74.88,76.17,77.66,62.9,74.35,66.18,75.55,,72.75,99.9,73.47,77.85
2023-05-22T00:40:00-05:00,99.61,,74.77,75.8,78.36,62.49,75.15,66.31,75.88,,72.79,99.9,73.53,77.63
2023-05-22T00:40:30-05:00,99.61,,74.82,76.35,77.72,62.34,74.72,66.08,76.09,,72.98,99.9,73.57,77.53
2023-05-22T00:41:00-05:00,99.61,,74.82,75.79,77.74,62.35,74.8,66.24,75.62,,73.06,99.9,73.68,77.74
2023-05-22T00:41:30-05:00,99.61,,74.89,76.5,78.39,62.44,75.27,66.0,75.86,,73.16,99.9,73.72,78.17
2023-05-22T00:42:00-05:00,99.61,,74.73,76.37,78.15,62.6,74.42,66.33,75.95,,73.35,99.9,73.69,77.87
2023-05-22T00:42:30-05:00,99.61,,74.69,76.18,78.25,62.79,75.14,66.04,75.84,,73.54,99.9,73.65,77.94
2023-05-22T00:43:00-05:00,99.61,,74.57,76.03,78.49,62.6,74.89,66.28,75.89,,73.68,99.9,73.6,78.08
2023-05-22T00:43:30-05:00,99.61,,74.68,76.05,78.63,62.56,75.04,66.15,75.81,,73.77,99.9,73.6,77.69
2023-05-22T00:44:00-05:00,99.61,,74.74,76.25,77.91,62.51,74.73,66.39,75.7,,73.82,99.9,73.6,77.71
2023-05-22T00:44:30-05:00,99.61,,74.76,76.01,77.92,62.52,74.76,66.41,75.8,,74.01,99.9,73.51,78.65
2023-05-22T00:45:00-05:00,99.61,,74.76,76.04,77.52,62.53,74.74,66.44,75.99,,74.08,99.9,73.49,78.5
2023-05-22T00:45:30-05:00,99.61,,74.99,75.79,77.81,62.52,75.12,66.42,76.84,,74.22,99.9,73.46,78.47
2023-05-22T00:46:00-05:00,99.61,,74.81,75.99,78.05,62.4,74.96,66.28,76.55,,74.28,99.9,73.5,78.36
2023-05-22T00:46:30-05:00,99.61,,74.88,76.1,78.16,62.36,74.51,66.3,76.36,,74.29,99.9,73.59,78.5
2023-05-22T00:47:00-05:00,99.61,,74.88,76.12,78.2,62.43,74.5,66.29,76.0,,74.17,99.9,73.73,
2023-05-22T00:47:30-05:00,99.61,,74.9,75.83,78.19,62.54,73.89,66.68,76.14,,74.2,99.9,73.89,78.34
2023-05-22T00:48:00-05:00,99.61,,74.97,75.95,78.01,62.52,74.41,66.39,76.11,,74.33,99.9,73.89,78.67
2023-05-22T00:48:30-05:00,99.61,,75.07,75.86,78.43,62.51,73.86,66.49,76.53,,74.32,99.9,73.77,78.4
2023-05-22T00:49:00-05:00,99.61,,75.0,75.63,78.28,62.57,74.21,66.52,75.85,,74.66,99.9,73.83,77.82
2023-05-22T00:49:30-05:00,99.61,,75.05,75.7,78.48,62.7,74.43,66.51,76.32,,74.78,99.9,73.89,77.95
2023-05-22T00:50:00-05:00,99.61,,75.0,75.43,78.05,62.69,74.37,66.47,76.08,,74.97,99.9,73.91,77.93
2023-05-22T00:50:30-05:00,99.61,,75.11,75.32,77.77,62.47,74.12,66.31,75.93,,75.1,99.9,73.89,77.96
2023-05-22T00:51:00-05:00,99.61,,75.11,75.42,77.43,62.68,74.48,66.47,76.07,,75.15,99.9,73.85,77.95
2023-05-22T00:51:30-05:00,99.61,,75.11,75.41,77.94,62.72,74.51,66.64,76.12,,75.28,99.9,73.96,78.27
2023-05-22T00:52:00-05:00,99.61,,74.92,75.54,77.94,62.48,74.67,66.43,76.05,,75.41,99.9,74.06,77.88
2023-05-22T00:52:30-05:00,99.61,,74.75,75.87,78.39,62.5,74.58,66.56,76.02,,75.55,99.9,74.06,77.49
2023-05-22T00:53:00-05:00,99.61,,74.67,76.29,78.22,62.95,74.69,66.46,75.95,,75.4,99.9,74.19,77.28
2023-05-22T00:53:30-05:00,99.61,,74.52,76.47,78.01,63.17,74.53,66.69,75.84,,75.38,99.9,74.15,77.38
2023-05-22T00:54:00-05:00,99.61,,74.49,76.05,77.21,62.85,73.74,66.56,76.34,,75.57,99.9,74.15,77.79
2023-05-22T00:54:30-05:00,99.61,,74.61,75.71,77.39,62.74,73.42,66.64,76.16,,75.63,99.9,74.12,78.26
2023-05-22T00:55:00-05:00,99.61,,74.52,75.61,77.38,62.77,73.35,66.58,76.01,,75.68,99.9,74.04,77.92
2023-05-22T00:55:30-05:00,99.61,,74.64,75.91,77.22,62.79,73.39,66.51,76.15,,75.8,99.9,74.07,77.68
2023-05-22T00:56:00-05:00,99.61,,74.62,75.83,77.22,62.86,73.63,66.74,76.18,,75.88,99.9,74.13,77.77
2023-05-22T00:56:30-05:00,99.61,,74.62,75.92,77.43,62.71,73.13,66.68,76.18,,75.79,99.9,74.09,77.6
2023-05-22T00:57:00-05:00,99.61,,74.43,75.89,77.52,62.98,73.42,66.55,76.57,,75.73,99.9,74.09,77.39
2023-05-22T00:57:30-05:00,99.61,,74.43,75.6,77.33,63.07,73.75,66.35,76.9,,,99.9,74.09,76.87
2023-05-22T00:58:00-05:00,99.61,,74.29,75.7,77.46,63.06,73.49,66.37,76.3,,75.7,99.9,74.0,76.81
2023-05-22T00:58:30-05:00,99.61,,74.32,75.92,77.44,63.08,73.5,66.52,76.12,,75.63,99.9,74.03,76.82
2023-05-22T00:59:00-05:00,99.61,,74.13,75.97,77.8,63.12,73.53,66.6,76.34,,75.54,99.9,74.11,76.62
2023-05-22T00:59:30-05:00,99.61,,74.07,75.97,77.65,63.25,73.59,67.22,76.26,,75.52,99.9,74.26,76.75
2023-05-22T01:00:00-05:00,99.61,,74.03,76.27,78.03,63.26,73.81,66.56,76.31,,75.36,99.9,74.24,76.8
2023-05-22T01:00:30-05:00,99.61,,74.05,76.59,78.51,63.1,73.82,66.51,76.33,,75.22,99.9,74.32,77.79
2023-05-22T01:01:00-05:00,99.61,,73.89,76.63,78.56,63.23,73.81,66.42,76.49,,75.39,99.9,74.37,77.49
2023-05-22T01:01:30-05:00,99.61,,73.95,76.31,78.24,63.43,73.79,66.58,76.34,,75.21,99.9,74.37,77.04
2023-05-22T01:02:00-05:00,99.61,,74.06,76.27,78.06,63.19,74.11,66.52,76.3,,75.18,99.9,74.35,76.89
2023-05-22T01:02:30-05:00,99.61,,74.06,76.29,78.67,63.24,74.21,66.45,76.34,,75.21,99.9,74.27,77.28
2023-05-22T01:03:00-05:00,99.61,,74.1,76.45,78.37,63.18,73.76,66.58,76.35,,75.34,99.9,74.44,77.01
2023-05-22T01:03:30-05:00,99.61,,74.14,76.3,78.56,63.19,73.84,66.51,76.49,,75.21,99.9,74.34,76.53
2023-05-22T01:04:00-05:00,99.61,,74.12,76.08,78.68,62.96,73.75,66.62,76.44,,75.02,99.9,74.37,76.85
2023-05-22T01:04:30-05:00,99.61,,74.28,76.1,78.81,62.94,73.62,66.8,76.39,,75.03,99.9,74.27,76.73
2023-05-22T01:05:00-05:00,99.61,,74.22,76.0,78.58,62.87,73.54,66.84,76.39,,74.96,99.9,74.29,76.8
2023-05-22T01:05:30-05:00,99.61,,74.22,76.1,78.69,62.92,73.56,66.69,76.33,,74.9,99.9,74.38,76.78
2023-05-22T01:06:00-05:00,99.61,,74.25,76.58,78.88,62.94,73.48,66.79,76.62,,74.89,99.9,74.38,76.96
2023-05-22T01:06:30-05:00,99.61,,74.19,76.65,78.75,62.99,73.59,66.44,76.33,,74.82,99.9,74.37,77.07
2023-05-22T01:07:00-05:00,99.61,,74.2,76.2,78.63,62.89,73.57,66.72,76.37,,74.72,99.9,74.3,76.6
2023-05-22T01:07:30-05:00,99.61,,74.12,76.02,78.22,62.93,73.57,66.71,76.24,,74.49,99.9,74.26,77.32
2023-05-22T01:08:00-05:00,99.61,,74.09,75.96,77.45,62.79,73.59,66.79,76.24,,74.45,99.9,74.43,77.61
2023-05-22T01:08:30-05:00,99.61,,74.0,75.88,77.5,62.88,73.79,66.58,76.32,,74.59,99.9,74.52,77.92
2023-05-22T01:09:00-05:00,99.61,,73.91,75.83,77.25,62.85,73.74,66.51,76.59,,74.58,99.9,74.55,77.82
2023-05-22T01:09:30-05:00,99.61,,73.83,75.68,77.11,62.74,73.71,67.04,76.54,,74.51,99.9,74.5,77.91
2023-05-22T01:10:00-05:00,99.61,,73.91,75.74,77.09,62.71,73.67,66.65,76.51,,74.49,99.9,74.49,77.96
2023-05-22T01:10:30-05:00,99.61,,73.95,75.75,77.21,62.9,73.51,66.68,76.38,,74.54,99.9,74.4,77.18
2023-05-22T01:11:00-05:00,99.61,,73.96,75.98,77.22,62.92,73.44,66.69,76.76,,74.47,99.9,74.4,77.44
2023-05-22T01:11:30-05:00,99.61,,74.24,76.09,77.4,62.82,73.62,66.42,76.44,,74.47,99.9,74.35,76.68
2023-05-22T01:12:00-05:00,99.61,,74.31,76.13,78.46,62.85,73.57,66.77,76.43,,74.46,99.9,74.21,77.44
2023-05-22T01:12:30-05:00,99.61,,74.2,75.65,77.6,62.89,73.62,66.55,76.35,,74.43,99.9,74.26,77.88
2023-05-22T01:13:00-05:00,99.61,,74.41,75.57,78.34,62.89,73.63,66.56,76.34,,74.38,99.9,74.26,77.69
2023-05-22T01:13:30-05:00,99.61,,74.71,76.13,78.01,63.23,73.36,66.7,76.42,,74.33,99.9,74.33,77.78
2023-05-22T01:14:00-05:00,99.61,,74.92,75.74,78.39,63.28,72.83,66.76,76.86,,74.31,99.9,74.32,77.65
2023-05-22T01:14:30-05:00,99.61,,75.17,75.73,78.04,63.3,73.02,66.47,76.67,,74.23,99.9,74.41,77.3
2023-05-22T01:15:00-05:00,99.61,,75.09,75.62,78.91,63.19,73.02,66.38,77.49,,74.12,99.9,74.27,77.36
2023-05-22T01:15:30-05:00,99.61,,74.97,75.64,78.08,63.28,73.13,66.51,76.81,,74.06,99.9,74.27,77.13
2023-05-22T01:16:00-05:00,99.61,,74.87,75.84,78.64,63.53,73.13,66.53,76.15,,74.13,99.9,74.03,77.06
2023-05-22T01:16:30-05:00,99.61,,74.84,75.78,78.21,63.73,72.7,66.67,76.22,,74.11,99.9,73.94,77.25
2023-05-22T01:17:00-05:00,99.61,,74.92,76.21,78.18,63.72,73.02,66.93,76.33,,74.09,99.9,74.1,77.58
2023-05-22T01:17:30-05:00,99.61,,74.71,76.37,78.12,63.68,73.06,66.57,76.5,,73.96,99.9,74.08,77.58
2023-05-22T01:18:00-05:00,99.61,,74.69,75.95,78.3,63.76,72.95,66.36,76.28,,73.95,99.9,74.1,77.59
2023-05-22T01:18:30-05:00,99.61,,74.84,75.9,77.95,63.9,73.04,66.49,76.2,,73.93,99.9,74.15,77.73
2023-05-22T01:19:00-05:00,99.61,,74.71,76.37,78.01,63.87,73.1,66.56,75.95,,73.91,99.9,74.16,77.81
2023-05-22T01:19:30-05:00,99.61,,74.72,76.32,78.59,64.04,73.28,66.96,76.19,,73.97,99.9,74.11,77.86
2023-05-22T01:20:00-05:00,99.61,,74.68,76.11,77.9,64.37,73.37,66.67,76.26,,73.85,99.9,74.11,77.91
2023-05-22T01:20:30-05:00,99.61,,74.53,75.74,78.33,64.32,73.23,66.63,76.03,,73.77,99.9,74.08,77.85
2023-05-22T01:21:00-05:00,99.61,,74.26,75.68,77.3,64.56,73.19,66.82,75.93,,73.85,,73.99,77.86
2023-05-22T01:21:30-05:00,99.61,,74.39,75.58,77.51,64.3,73.27,66.74,75.96,,73.75,99.9,74.0,78.04
2023-05-22T01:22:00-05:00,99.61,,74.39,75.58,78.4,64.31,73.04,66.72,76.02,,73.74,99.9,74.03,77.98
2023-05-22T01:22:30-05:00,99.61,,74.31,75.48,78.42,64.26,73.11,66.84,75.98,,73.74,99.9,74.14,77.84
2023-05-22T01:23:00-05:00,99.61,,74.39,75.36,78.35,64.49,73.08,66.83,75.94,,73.77,99.9,74.11,78.21
2023-05-22T01:23:30-05:00,99.61,,74.68,75.11,78.28,64.55,72.78,67.07,75.92,,73.78,99.9,74.12,78.1
2023-05-22T01:24:00-05:00,99.61,,74.7,75.26,77.95,64.28,72.9,66.85,75.98,,73.69,99.9,74.09,78.11
2023-05-22T01:24:30-05:00,99.61,,74.89,76.04,78.16,64.22,72.9,67.01,75.89,,73.66,99.9,74.09,78.34
2023-05-22T01:25:00-05:00,99.61,,75.09,75.58,77.82,64.28,72.94,66.8,75.86,,73.74,99.9,74.05,77.98
2023-05-22T01:25:30-05:00,99.61,,75.11,75.38,77.31,64.09,73.01,66.5,75.99,,73.86,99.9,74.05,77.66
2023-05-22T01:26:00-05:00,99.61,,75.34,75.37,77.35,64.11,72.81,66.57,75.87,,73.92,99.9,74.05,77.55
2023-05-22T01:26:30-05:00,99.61,,75.1,75.21,77.42,64.04,72.74,66.61,75.97,,73.94,99.9,74.07,77.18
2023-05-22T01:27:00-05:00,99.61,,75.41,75.18,77.81,63.97,72.78,66.43,76.13,,74.0,99.9,74.11,77.17
2023-05-22T01:27:30-05:00,99.61,,75.27,75.03,77.67,63.98,72.61,66.54,76.05,,74.06,99.9,74.14,77.45
2023-05-22T01:28:00-05:00,99.61,,75.51,75.03,77.84,63.87,72.67,66.81,76.07,,74.13,99.9,74.14,77.01
2023-05-22T01:28:30-05:00,99.61,,75.36,74.92,78.74,63.98,72.8,66.92,76.28,,74.21,99.9,74.22,76.45
2023-05-22T01:29:00-05:00,99.61,,75.41,74.98,78.65,63.89,72.85,66.9,75.97,,74.32,99.9,74.22,76.66
2023-05-22T01:29:30-05:00,99.61,,75.43,74.92,78.56,63.8,72.81,66.63,76.5,,74.32,99.9,74.09,77.21
2023-05-22T01:30:00-05:00,99.61,,75.55,74.92,78.52,63.77,72.78,66.47,76.28,,74.35,99.9,74.09,77.2
2023-05-22T01:30:30-05:00,99.61,,75.59,75.21,77.96,63.81,72.72,66.85,75.89,,74.37,99.9,74.21,76.99
2023-05-22T01:31:00-05:00,99.61,,75.55,75.32,77.82,63.9,72.79,66.66,75.74,,74.32,99.9,74.39,76.91
2023-05-22T01:31:30-05:00,99.61,,75.45,75.18,77.33,63.91,72.78,66.49,75.76,,74.42,99.9,74.47,76.82
2023-05-22T01:32:00-05:00,99.61,,75.47,75.34,77.18,63.98,72.77,66.6,75.75,,74.46,99.9,74.44,76.82
2023-05-22T01:32:30-05:00,99.61,,75.48,75.28,77.19,64.09,72.66,66.55,75.8,,74.44,99.9,74.4,77.17
2023-05-22T01:33:00-05:00,99.61,,75.59,75.0,77.31,64.02,72.82,66.61,75.88,,74.54,99.9,74.17,77.31
2023-05-22T01:33:30-05:00,99.61,,75.48,74.9,77.53,63.86,72.74,66.64,75.8,,74.51,99.9,74.17,77.37
2023-05-22T01:34:00-05:00,99.61,,75.41,75.0,77.08,63.79,72.61,66.64,75.92,,74.52,99.9,74.02,77.24
